2.480	0.063
2.490	0.068
2.500	0.075
2.510	0.083
2.520	0.092
2.531	0.102
2.541	0.114
2.551	0.127
2.562	0.142
2.573	0.158
2.583	0.176
2.594	0.196
2.605	0.217
2.616	0.242
2.627	0.273
2.638	0.309
2.650	0.343
2.661	0.374
2.672	0.398
2.684	0.414
2.696	0.431
2.707	0.450
2.719	0.472
2.731	0.498
2.743	0.528
2.756	0.561
2.768	0.597
2.780	0.636
2.793	0.678
2.805	0.722
2.818	0.767
2.831	0.812
2.844	0.855
2.857	0.896
2.870	0.933
2.884	0.966
2.897	0.990
2.911	1.001
2.925	0.983
2.938	0.894
2.952	0.830
2.967	0.709
2.981	0.573
2.995	0.435
3.010	0.328
3.024	0.252
3.039	0.180
3.054	0.108
3.069	0.045
3.085	0.016
3.100	0.007
3.116	0.004
3.131	0.004
3.147	0.004
3.163	0.005
3.179	0.005
3.196	0.004
3.212	0.002
3.229	0.000
3.246	0.000
3.263	0.000


 



